,ip,app,device,os,channel,is_attributed,days,hours,minutes,seconds
94983,13900,2,1,25,469,0,7,17,20,24
94984,27678,18,1,19,121,0,7,6,13,57
94985,226128,15,1,19,430,0,7,16,1,50
94986,96872,13,1,17,400,0,7,3,32,3
94987,29804,3,1,19,417,0,9,8,32,33
94988,115744,3,1,22,424,0,7,8,21,11
94989,79925,9,1,19,232,0,8,8,15,49
94990,67535,3,1,13,153,0,7,9,55,21
94991,34216,27,1,19,153,0,8,3,0,6
94992,148372,9,1,13,232,0,9,15,25,21
94993,119127,14,1,13,463,0,7,15,41,14
94994,359618,12,2,9,140,0,9,12,20,23
94995,106496,8,1,19,145,0,8,13,48,31
94996,135532,13,1,13,477,0,9,6,52,1
94997,43395,3,1,25,173,0,9,11,19,58
94998,48282,3,1,22,489,0,8,22,31,56
94999,321797,9,1,17,127,0,9,13,25,25
95000,64540,18,1,13,121,0,8,2,22,15
95001,124763,2,1,19,237,0,7,10,56,51
95002,114691,25,1,22,259,0,7,10,34,28
95003,71111,12,1,19,178,0,9,7,1,30
95004,103203,8,1,23,145,0,9,13,47,30
95005,69767,9,1,13,466,0,8,8,50,22
95006,92769,12,1,13,265,0,8,13,24,17
95007,149631,2,1,37,435,0,7,0,38,53
95008,93021,12,2,13,326,0,9,9,3,36
95009,1285,13,1,19,400,0,9,8,24,29
95010,118891,8,1,19,145,0,9,2,27,17
95011,67581,3,1,13,280,0,9,0,49,25
95012,10041,6,1,15,459,0,9,13,36,21
95013,69913,9,1,13,442,0,7,7,41,46
95014,93021,3,2,20,280,0,9,0,34,3
95015,87764,26,1,13,266,0,7,23,45,18
95016,123896,13,1,19,400,0,8,15,40,40
95017,13069,62,1,19,21,0,8,6,48,15
95018,85963,2,1,14,122,0,9,8,30,45
95019,108913,1,1,13,115,0,8,11,45,41
95020,7645,18,1,20,121,0,8,10,50,4
95021,156964,2,1,19,452,0,7,1,10,27
95022,24932,3,1,8,452,0,9,10,3,42
95023,147957,2,1,16,236,0,7,9,6,32
95024,8499,7,1,13,101,0,8,10,19,33
95025,68849,18,1,6,439,0,8,3,37,39
95026,19266,3,1,19,137,0,8,5,39,56
95027,83896,12,1,25,205,0,8,9,11,26
95028,346284,3,1,20,280,0,9,2,37,31
95029,9946,9,1,19,489,0,8,13,53,52
95030,32542,9,1,13,127,0,9,8,22,24
95031,61682,3,1,32,280,0,8,15,15,14
95032,115585,3,1,13,280,0,7,3,54,16
95033,147817,15,1,8,265,0,7,3,54,41
95034,77266,9,1,18,466,0,9,12,12,16
95035,37434,3,1,19,137,0,6,22,28,21
95036,321281,2,1,2,219,0,9,14,7,36
95037,90891,2,1,10,435,0,8,2,45,42
95038,126366,2,1,13,469,0,7,11,8,38
95039,44744,14,1,22,401,0,8,13,15,21
95040,4303,3,1,19,424,0,6,22,26,21
95041,100494,14,1,19,439,0,7,13,12,38
95042,80379,21,1,28,232,0,7,16,29,58
95043,93054,15,1,22,245,0,8,3,3,49
95044,83166,64,1,19,459,0,8,7,32,39
95045,119626,24,2,17,105,0,9,7,25,55
95046,33588,2,1,19,205,0,6,18,14,1
95047,108366,32,1,19,376,0,9,5,48,57
95048,59527,13,1,1,469,0,8,13,49,22
95049,58813,2,1,19,377,0,7,11,53,25
95050,114220,9,1,6,466,0,9,5,53,22
95051,77563,11,1,19,173,0,9,5,33,47
95052,7178,11,1,19,319,0,7,10,10,47
95053,172876,9,1,12,466,0,9,1,51,23
95054,232895,18,1,14,107,0,8,3,50,34
95055,125004,1,1,19,118,0,8,0,22,26
95056,5281,35,1,13,21,1,9,0,19,2
95057,93789,18,1,53,121,0,8,16,39,59
95058,47118,64,1,13,459,0,8,2,2,16
95059,258685,21,1,19,128,0,8,1,25,53
95060,40216,3,1,19,280,0,9,7,0,20
95061,41282,12,1,18,265,0,7,12,5,22
95062,116012,27,1,15,153,0,9,4,21,32
95063,27639,32,1,47,376,0,7,16,12,46
95064,29533,9,1,19,127,0,9,9,19,54
95065,180353,3,1,13,489,0,7,5,27,7
95066,117295,27,1,19,122,0,9,14,42,3
95067,39306,27,1,16,153,0,8,10,53,12
95068,83774,18,1,53,107,0,7,8,54,18
95069,147751,3,1,22,280,0,8,10,36,59
95070,227937,32,1,13,376,0,7,16,30,44
95071,138611,8,1,17,145,0,9,4,44,32
95072,37402,13,1,34,477,0,8,15,6,51
95073,102359,1,1,22,134,0,9,15,47,43
95074,4903,12,1,19,328,0,7,1,24,16
95075,92735,3,1,13,153,0,9,3,58,6
95076,101300,1,1,19,349,0,8,0,48,15
95077,23682,3,1,17,280,0,7,0,28,41
95078,143786,15,1,13,245,0,7,0,17,51
95079,50894,21,2,18,128,0,8,16,37,23
95080,5348,3,1,19,280,0,7,7,2,0
95081,120163,1,1,19,115,0,9,9,50,39
95082,184503,18,1,13,134,0,8,3,19,12
95083,318248,3,1,19,489,0,9,14,4,11
95084,26792,9,2,8,215,0,7,6,0,37
95085,34304,18,1,32,107,0,9,8,19,7
95086,100133,12,1,13,212,0,8,11,5,18
95087,196072,11,1,13,219,0,8,1,38,0
95088,48176,7,1,18,101,0,9,6,32,16
95089,52024,12,2,18,326,0,9,0,47,29
95090,104798,24,1,20,105,0,8,5,56,47
95091,107155,11,1,8,319,0,9,12,39,34
95092,289271,12,1,8,328,0,9,4,54,3
95093,108599,14,1,8,379,0,8,3,44,38
95094,164820,15,1,2,265,0,6,23,19,48
95095,21601,2,1,17,237,0,8,7,12,46
95096,276667,3,2,6,135,0,9,14,10,45
95097,141207,9,1,13,215,0,7,15,47,4
95098,81520,12,1,6,497,0,7,8,7,37
95099,100149,18,1,13,107,0,7,4,47,30
95100,98045,18,1,13,121,0,7,23,44,29
95101,85987,14,1,19,480,0,9,13,16,54
95102,125510,3,1,35,280,0,8,11,50,51
95103,9492,3,1,22,173,0,7,3,44,58
95104,92949,3,1,19,280,0,8,10,58,12
95105,88281,18,2,27,449,0,9,13,17,40
95106,5314,9,2,42,244,0,7,12,56,43
95107,85150,11,1,13,137,0,8,12,58,19
95108,28420,14,1,18,208,0,8,1,6,43
95109,73541,3,1,3,280,0,9,2,5,10
95110,99917,9,1,9,232,0,7,23,24,21
95111,38504,18,1,13,107,0,8,14,11,12
95112,222469,20,1,26,259,0,8,2,0,30
95113,63391,12,1,18,245,0,9,1,51,22
95114,262294,3,1,19,205,0,9,3,25,1
95115,41357,15,1,13,386,0,7,1,58,44
95116,22413,3,1,13,205,0,8,11,31,17
95117,49068,12,1,13,178,0,7,1,54,12
95118,139558,14,1,36,489,0,7,3,47,48
95119,195586,2,1,19,236,0,9,4,7,21
95120,173480,7,1,17,101,0,7,7,21,15
95121,5729,7,2,77,101,0,9,10,0,54
95122,93276,2,1,13,452,0,6,22,59,13
95123,81541,3,1,18,173,0,8,1,29,20
95124,209663,14,1,17,467,0,8,13,32,14
95125,119760,3,1,15,211,0,7,17,46,59
95126,25648,18,1,19,121,0,6,16,58,26
95127,182764,14,1,13,401,0,7,2,53,10
95128,240683,2,1,14,122,0,8,11,13,17
95129,88710,3,1,13,137,0,8,13,36,19
95130,44673,15,2,22,265,0,7,14,36,6
95131,86092,12,1,6,178,0,9,8,47,13
95132,103648,14,1,19,480,0,7,4,28,46
95133,216244,64,1,16,459,0,8,1,58,59
95134,103463,12,1,6,245,0,8,4,41,58
95135,283006,15,1,13,245,0,7,16,5,54
95136,97890,11,1,19,325,0,9,7,10,50
95137,80602,2,1,17,469,0,6,23,56,14
95138,60621,9,1,19,334,0,8,3,24,51
95139,268243,15,1,35,278,0,8,23,48,0
95140,182225,22,1,13,496,0,7,7,46,13
95141,151717,3,1,3,173,0,9,12,54,26
95142,162366,3,1,19,424,0,7,3,55,44
95143,96815,9,1,10,134,0,8,22,51,9
95144,34208,3,1,19,173,0,9,5,10,49
95145,151868,18,1,53,121,0,7,15,0,9
95146,103036,15,1,25,3,0,8,3,26,42
95147,13945,1,1,19,125,0,8,11,38,15
95148,98476,3,1,8,115,0,7,15,0,54
95149,180442,25,1,19,259,0,8,13,43,40
95150,4330,15,1,49,130,0,8,13,51,3
95151,50358,9,1,37,448,0,9,9,2,29
95152,89405,9,1,15,134,0,7,1,12,18
95153,109361,29,1,10,343,0,7,8,37,47
95154,117407,15,1,19,386,0,8,0,7,48
95155,41232,2,1,9,237,0,8,4,16,18
95156,108881,3,2,19,137,0,6,16,14,50
95157,10428,8,1,43,145,0,7,5,40,26
95158,120510,23,1,19,153,0,7,1,57,8
95159,73031,15,2,46,3,0,7,8,47,37
95160,101363,3,1,13,480,0,9,0,47,28
95161,39782,12,1,13,245,0,6,16,55,34
95162,73516,64,1,19,459,0,8,12,44,46
95163,31304,18,1,37,107,0,8,3,49,32
95164,43478,3,1,18,211,0,8,9,39,26
95165,195301,12,1,13,424,0,7,16,25,39
95166,48212,3,1,13,205,0,8,15,6,11
95167,43793,18,1,19,107,0,8,11,20,48
95168,104889,3,1,15,280,0,9,6,3,49
95169,59997,18,1,28,439,0,8,2,47,57
95170,49528,21,1,19,232,0,7,15,2,5
95171,15719,18,1,19,121,0,9,14,41,33
95172,133640,14,1,13,118,0,8,2,20,27
95173,73487,12,2,9,326,0,9,2,42,40
95174,43210,3,1,13,280,0,8,6,44,30
95175,77494,26,1,22,266,0,8,4,38,35
95176,30246,9,1,15,466,0,9,2,40,11
95177,11709,3,1,22,424,0,7,12,14,34
95178,146001,9,2,18,442,0,7,11,8,10
95179,100447,3,1,22,280,0,7,8,29,22
95180,40739,14,1,18,480,0,6,23,28,6
95181,53382,2,1,19,219,0,8,9,38,6
95182,5178,14,1,35,379,0,8,12,45,2
95183,51818,3,1,10,280,0,8,13,30,7
95184,17414,3,1,19,280,0,7,14,52,29
95185,29330,12,1,13,265,0,7,12,8,2
95186,63007,8,1,17,259,0,9,11,21,32
95187,31090,12,1,13,140,0,7,13,42,8
95188,127638,12,1,10,245,0,7,13,14,15
95189,118961,15,1,15,245,0,8,4,12,9
95190,111061,36,1,13,373,0,7,7,18,23
95191,30679,11,1,17,319,0,9,12,55,52
95192,11083,6,1,22,459,0,8,11,58,25
95193,114548,18,1,18,134,0,7,3,50,42
95194,100131,2,1,13,477,0,7,5,5,21
95195,110529,12,1,18,105,0,8,7,59,53
95196,334001,9,1,6,232,0,9,1,40,48
95197,116834,12,1,19,245,0,7,15,49,48
95198,44926,9,1,23,134,0,8,23,21,19
95199,122101,26,1,17,121,0,9,4,22,55
95200,49963,23,1,19,153,0,8,12,51,23
95201,117867,11,1,17,325,0,9,13,48,28
95202,64372,18,3032,607,107,0,7,2,51,38
95203,60051,9,1,10,232,0,9,6,33,40
95204,67325,14,1,20,134,0,7,7,32,22
95205,3093,18,1,53,107,0,7,6,47,23
95206,111021,3,1,13,480,0,6,22,24,50
95207,81980,14,1,13,349,0,8,14,49,1
95208,87115,18,1,16,107,0,8,4,26,8
95209,25373,25,1,19,259,0,7,6,3,36
95210,15983,37,1,3,21,0,9,10,52,13
95211,58561,12,1,19,245,0,7,12,14,55
95212,85980,20,1,19,478,0,9,1,21,15
95213,118648,3,1,13,280,0,8,12,18,41
95214,132496,14,1,17,134,0,9,0,44,42
95215,75436,26,1,46,262,0,7,0,52,43
95216,94905,14,1,13,379,0,8,12,20,52
95217,180534,3,1,13,409,0,8,13,49,47
95218,49651,14,1,17,439,0,8,3,8,3
95219,56035,1,1,40,13,0,9,13,41,10
95220,150898,3,1,8,280,0,8,8,7,6
95221,223983,3,1,15,205,0,9,6,2,25
95222,43793,3,1,6,211,0,7,1,6,34
95223,76211,12,2,17,178,0,7,13,14,30
95224,115331,15,1,15,245,0,7,0,53,59
95225,123483,15,1,16,265,0,8,13,24,15
95226,88974,8,1,15,145,0,7,8,38,7
95227,123709,2,1,8,122,0,9,11,11,46
95228,123759,12,2,9,140,0,9,13,0,13
95229,61313,15,1,8,386,0,8,10,2,22
95230,82150,3,1,25,280,0,7,7,57,24
95231,95421,18,1,13,376,0,8,5,8,4
95232,67535,3,1,13,153,0,7,15,43,55
95233,146001,12,1,13,328,0,7,9,20,14
95234,83913,15,1,37,265,0,7,11,3,58
95235,251341,3,1,13,424,0,8,10,30,51
95236,11905,12,2,32,145,0,7,13,6,4
95237,117898,1,1,19,349,0,7,11,22,45
95238,67237,12,1,23,178,0,6,16,14,29
95239,124844,3,1,19,115,0,7,0,39,52
95240,73978,8,1,3,145,0,7,23,43,45
95241,41576,24,1,13,105,0,7,19,7,20
95242,119723,15,1,19,265,0,7,13,38,48
95243,23016,12,1,13,265,0,9,4,11,55
95244,98526,18,1,48,134,0,7,2,2,30
95245,18183,64,1,31,459,0,8,11,19,17
95246,26925,12,1,9,245,0,8,13,44,43
95247,56931,15,1,8,245,0,7,23,33,38
95248,83429,15,1,19,245,0,6,19,52,52
95249,21258,12,1,49,259,0,9,10,36,2
95250,44372,18,1,3,107,0,8,8,48,3
95251,198262,9,1,17,466,0,8,6,35,10
95252,7318,18,1,19,121,0,8,15,41,0
95253,84499,13,1,10,469,0,8,4,9,0
95254,50478,3,1,19,280,0,8,2,43,45
95255,14922,3,1,19,379,0,8,12,47,24
95256,97670,12,1,19,140,0,9,9,59,14
95257,15371,12,1,25,328,0,9,11,56,30
95258,105475,9,2,17,334,0,7,4,6,38
95259,52805,12,1,3,140,0,7,23,53,25
95260,81937,3,1,14,205,0,7,4,21,51
95261,28169,3,1,13,280,0,9,6,37,56
95262,93054,3,1,18,153,0,7,21,14,51
95263,24847,8,2,19,145,0,9,6,27,34
95264,13634,20,1,27,259,0,6,19,22,11
95265,54125,8,1,13,145,0,7,1,24,2
95266,267239,3,1,27,130,0,8,2,26,57
95267,97828,3,1,19,280,0,7,10,35,37
95268,95866,15,1,13,245,0,6,18,41,2
95269,44101,12,1,14,265,0,9,5,41,0
95270,204209,9,1,13,232,0,9,14,46,15
95271,77356,12,1,47,205,0,7,10,36,28
95272,194117,15,1,18,386,0,8,2,37,4
95273,345391,15,1,19,278,0,9,12,20,42
95274,113719,3,1,17,409,0,9,6,53,9
95275,45832,1,1,15,120,0,8,10,24,30
95276,106161,2,1,20,122,0,7,1,8,52
95277,115136,3,1,15,424,0,9,2,47,29
95278,45757,6,1,17,459,0,9,11,33,10
95279,121909,1,1,19,17,0,8,14,16,22
95280,57361,3,1,19,115,0,9,12,46,56
95281,95366,12,1,13,178,0,7,9,49,51
95282,144392,21,1,13,128,0,7,8,7,6
95283,73487,12,2,16,326,0,7,16,27,26
95284,62930,64,1,1,459,0,8,1,40,10
95285,62766,9,1,17,334,0,8,13,2,37
95286,304950,18,1,13,121,0,9,10,58,12
95287,104502,1,1,19,124,0,8,18,5,5
95288,75865,3,1,17,280,0,7,2,6,31
95289,16905,12,1,8,140,0,9,7,27,41
95290,32649,8,1,13,145,0,6,16,40,5
95291,23026,2,1,19,477,0,7,4,10,6
95292,44160,18,1,8,376,0,9,4,31,55
95293,77763,9,1,18,258,0,6,23,0,16
95294,38998,15,1,17,111,0,7,8,39,12
95295,161258,9,1,19,442,0,9,7,19,27
95296,86077,13,1,13,477,0,7,4,55,40
95297,38577,25,1,19,259,0,7,10,24,30
95298,94164,37,1,13,21,0,8,6,48,25
95299,124098,12,1,12,328,0,7,23,33,44
95300,43871,3,1,22,280,0,8,11,46,54
95301,2868,18,1,13,121,0,8,18,52,56
95302,18666,8,1,19,145,0,8,13,50,45
95303,103183,8,1,6,145,0,7,10,40,54
95304,9124,15,1,23,245,0,7,15,19,59
95305,86763,18,3032,607,107,0,7,6,20,53
95306,33542,9,1,12,442,0,7,4,56,16
95307,251098,3,1,41,137,0,7,16,26,26
95308,73202,20,1,17,259,0,7,19,4,45
95309,99320,3,1,17,280,0,7,12,43,23
95310,166918,3,1,19,205,0,7,8,40,2
95311,69469,9,1,19,442,0,8,7,0,44
95312,33385,13,1,13,400,0,7,8,39,12
95313,160556,3,1,11,442,0,8,14,33,32
95314,124471,2,2,10,237,0,9,0,15,31
95315,74090,2,1,9,237,0,9,6,2,29
95316,109620,12,1,13,409,0,7,1,54,32
95317,151547,12,1,18,481,0,7,11,37,18
95318,52695,9,1,41,127,0,8,14,25,46
95319,45892,14,1,8,439,0,9,11,6,24
95320,3338,10,1,10,377,0,7,5,26,11
95321,70361,15,1,13,412,0,6,16,30,18
95322,94200,3,1,13,409,0,8,23,30,49
95323,13762,12,1,9,178,0,7,6,53,22
95324,118315,12,1,17,219,0,9,6,9,30
95325,53759,12,1,19,178,0,7,22,38,19
95326,101027,12,1,15,265,0,9,3,18,44
95327,147957,15,1,12,265,0,7,7,22,22
95328,122462,18,1,13,439,0,7,6,21,34
95329,20627,18,1,26,439,0,9,3,50,57
95330,260575,45,1,18,5,1,8,6,21,5
95331,121909,17,1,77,134,0,8,1,29,15
95332,128969,3,1,27,371,0,7,0,19,6
95333,27352,12,59,52,265,0,9,1,34,56
95334,124113,12,1,19,340,0,8,17,16,7
95335,68453,3,1,30,280,0,9,3,31,47
95336,7110,2,1,19,237,0,7,4,29,58
95337,84758,12,1,19,178,0,8,0,28,17
95338,121479,13,1,13,477,0,8,12,46,47
95339,154944,18,1,17,121,0,6,22,26,49
95340,173847,12,1,19,178,0,8,10,4,43
95341,93282,23,1,19,153,0,7,14,27,54
95342,95145,12,1,17,245,0,7,16,50,57
95343,9182,3,1,14,280,0,9,6,48,24
95344,107869,12,1,31,409,0,7,23,52,31
95345,110132,15,1,19,265,0,9,8,22,42
95346,82287,14,1,17,379,0,8,4,31,44
95347,15333,3,1,14,280,0,8,15,0,55
95348,194094,12,1,17,265,0,8,15,14,20
95349,177776,3,1,26,137,0,6,17,7,27
95350,91144,9,1,18,244,0,8,1,15,48
95351,69029,2,1,13,122,0,8,8,25,33
95352,24596,3,1,19,280,0,7,6,29,46
95353,31564,2,1,13,219,0,9,1,52,46
95354,92829,14,1,19,349,0,8,2,56,6
95355,100997,14,1,19,463,0,7,11,57,8
95356,136616,13,1,19,469,0,8,2,47,23
95357,35604,3,1,13,424,0,9,7,8,20
95358,76822,18,3032,607,107,0,7,13,17,20
95359,1517,13,1,23,477,0,9,4,55,19
95360,101774,12,1,17,219,0,8,2,58,6
95361,95246,18,1,10,107,0,9,13,41,50
95362,76546,12,1,17,178,0,9,11,33,4
95363,358755,12,1,8,135,0,9,13,53,29
95364,314472,18,1,13,376,0,9,1,0,10
95365,107487,9,1,12,232,0,9,15,22,12
95366,38684,18,1,22,439,0,9,8,33,16
95367,55852,9,2,17,334,0,9,14,59,14
95368,70008,9,1,13,445,0,8,12,16,35
95369,64296,1,1,19,135,0,8,11,5,44
95370,146001,3,1,20,153,0,7,13,34,22
95371,233505,14,1,11,489,0,8,14,44,42
95372,362962,3,1,13,280,0,8,22,17,32
95373,18757,14,1,8,480,0,9,8,26,22
95374,11938,12,1,9,178,0,9,6,34,0
95375,167583,2,1,8,205,0,9,2,25,59
95376,111517,12,1,17,259,0,8,4,36,48
95377,117222,21,1,19,128,0,7,23,50,26
95378,76003,6,1,13,125,0,9,0,37,47
95379,100275,13,1,19,477,0,7,13,12,29
95380,42207,2,1,53,452,0,8,23,16,2
95381,36213,3,1,14,402,0,7,23,30,52
95382,114276,2,1,13,237,0,7,10,54,45
95383,169049,15,1,17,412,0,9,15,6,4
95384,4634,3,1,13,424,0,9,15,17,42
95385,12540,3,1,13,424,0,8,0,51,57
95386,206159,3,1,18,135,0,7,12,3,25
95387,28945,9,1,25,466,0,9,11,46,17
95388,57559,18,1,19,107,0,7,7,45,30
95389,102206,2,1,8,219,0,9,6,3,8
95390,125608,25,1,13,259,0,9,8,2,41
95391,80416,12,1,13,245,0,7,16,47,42
95392,77081,12,1,9,178,0,8,23,36,29
95393,22268,2,1,18,364,0,7,4,47,3
95394,65739,12,1,19,328,0,7,1,22,0
95395,5314,12,1,9,140,0,7,14,21,19
95396,99482,13,1,19,477,0,7,23,7,10
95397,101800,3,1,13,280,0,9,4,39,3
95398,103358,14,1,13,439,0,8,12,35,49
95399,3653,11,1,19,122,0,8,2,4,16
95400,144781,64,1,19,459,0,7,6,39,21
95401,108341,170,3032,607,347,0,7,2,10,14
95402,35396,18,1,19,107,0,8,0,14,28
95403,91113,18,1,19,121,0,7,6,4,31
95404,164346,11,1,19,122,0,9,8,46,51
95405,83379,15,1,19,111,0,8,2,49,14
95406,261520,18,1,13,107,0,8,10,13,50
95407,54991,1,1,19,134,0,7,5,57,9
95408,79827,3,1,13,280,0,9,0,55,22
95409,122706,14,1,13,439,0,7,8,21,5
95410,81356,1,1,19,452,0,9,2,9,2
95411,134932,3,1,17,137,0,7,11,22,14
95412,262487,20,1,17,259,0,8,11,39,49
95413,29685,11,1,19,319,0,8,16,22,19
95414,40435,315,1,17,110,0,7,3,32,1
95415,5543,11,1,8,325,0,8,13,39,13
95416,226,18,1,19,121,0,9,10,12,3
95417,121815,26,1,11,121,0,8,7,38,40
95418,151425,18,1,18,121,0,7,4,38,45
95419,160955,9,1,9,215,0,7,11,38,51
95420,144840,22,1,13,496,0,7,4,21,17
95421,328502,18,1,18,107,0,9,9,43,55
95422,298610,6,1,35,459,0,9,9,33,20
95423,32073,3,1,58,489,0,7,7,12,47
95424,137608,12,1,18,245,0,7,15,54,50
95425,53871,18,1,19,376,0,7,5,9,56
95426,58363,12,1,19,265,0,8,14,1,18
95427,105714,14,1,19,439,0,6,23,6,7
95428,72131,9,1,20,215,0,7,1,3,17
95429,103049,18,1,28,107,0,7,11,45,25
95430,62094,14,1,13,480,0,7,7,21,24
95431,116339,3,1,19,280,0,8,8,43,26
95432,103079,3,1,6,280,0,9,2,31,54
95433,108889,9,1,10,134,0,8,0,9,3
95434,29646,3,1,25,280,0,8,0,57,28
95435,37763,15,1,13,278,0,9,15,16,38
95436,109430,18,1,13,107,0,7,0,19,13
95437,73418,14,1,32,134,0,8,11,16,54
95438,210234,9,1,13,442,0,8,6,26,3
95439,47759,18,1,18,439,0,7,4,7,44
95440,5348,12,1,18,265,0,6,21,58,56
95441,30720,23,1,37,153,0,7,14,13,49
95442,81863,23,1,13,153,0,8,2,47,21
95443,79786,6,1,19,125,0,7,14,25,7
95444,262039,3,1,19,442,0,8,1,35,30
95445,198820,9,1,19,466,0,7,10,4,26
95446,103131,3,1,13,280,0,7,1,45,21
95447,84872,18,1,13,107,0,8,8,30,25
95448,87778,12,1,1,178,0,7,5,51,57
95449,66767,15,1,13,130,0,9,4,13,52
95450,73516,12,1,19,326,0,9,13,34,36
95451,211606,1,1,12,153,0,9,0,0,50
95452,116792,2,1,8,452,0,7,6,36,49
95453,47720,11,1,13,173,0,7,3,25,6
95454,68862,21,1,6,128,0,7,14,36,3
95455,44513,12,1,18,265,0,7,0,30,53
95456,80571,1,1,13,125,0,7,22,52,45
95457,8037,3,1,10,280,0,8,11,34,13
95458,92,3,1,31,489,0,7,2,16,11
95459,43748,18,1,17,107,0,8,10,27,4
95460,252711,12,1,13,265,0,7,17,17,6
95461,129608,26,1,19,477,0,9,11,9,44
95462,239952,18,1,19,121,0,8,8,34,26
95463,207100,18,1,9,376,0,9,0,56,13
95464,73487,3,1,13,153,0,7,12,27,38
95465,66033,23,1,13,153,0,8,0,17,27
95466,37831,18,1,25,107,0,9,2,10,25
95467,46765,3,1,13,489,0,7,14,44,22
95468,71762,2,1,19,477,0,8,8,4,23
95469,169019,12,1,16,265,0,7,15,13,12
95470,5348,68,3032,607,347,0,7,4,49,8
95471,108127,9,1,19,134,0,7,1,2,51
95472,47293,29,1,48,213,0,8,11,43,35
95473,203918,26,1,13,121,0,8,13,2,3
95474,121269,18,1,19,107,0,6,16,41,40
95475,80908,3,1,13,130,0,7,15,36,52
95476,81350,3,1,19,280,0,7,6,2,47
95477,119289,3,1,8,113,0,9,10,33,36
95478,60298,15,1,18,245,0,8,0,11,59
95479,119848,3,1,19,280,0,8,4,37,24
95480,99160,7,1,35,101,0,7,7,25,28
95481,356258,56,1,17,406,0,9,13,24,10
95482,118315,14,1,3,349,0,9,4,15,48
95483,139710,14,1,17,463,0,9,15,3,32
95484,288079,261,0,0,243,1,9,9,23,5
95485,137476,12,1,23,145,0,7,1,15,17
95486,175833,3,1,41,452,0,8,6,34,48
95487,192520,3,1,13,173,0,7,5,29,16
95488,30107,12,1,22,178,0,9,2,46,59
95489,69043,15,1,19,315,0,8,1,50,0
95490,38722,18,1,13,107,0,8,4,42,41
95491,71008,3,1,19,280,0,8,22,5,39
95492,63116,3,1,13,205,0,8,7,22,47
95493,27802,3,1,19,379,0,9,0,17,37
95494,29636,2,1,47,212,0,8,10,41,36
95495,47306,3,1,35,280,0,8,2,45,42
95496,57364,21,1,19,128,0,8,6,52,52
95497,114766,15,1,47,111,0,8,16,55,59
95498,2478,15,1,13,278,0,9,10,31,40
95499,196706,12,1,17,265,0,7,11,48,34
95500,86438,3,1,13,280,0,8,9,14,53
95501,11044,12,1,18,178,0,8,0,28,7
95502,57648,8,1,6,145,0,9,4,3,23
95503,133330,15,1,20,386,0,6,18,35,42
95504,122050,9,1,13,442,0,9,13,0,7
95505,121492,18,1,13,121,0,9,7,41,6
95506,53433,12,1,13,178,0,9,0,27,49
95507,99754,15,1,19,379,0,9,14,51,48
95508,55021,2,1,19,212,0,8,14,35,2
95509,108341,2,1,8,205,0,8,8,1,13
95510,60037,25,1,19,259,0,7,13,35,24
95511,74834,12,1,13,245,0,7,20,50,21
95512,54688,1,1,18,377,0,7,4,37,30
95513,110004,2,1,6,364,0,8,12,43,3
95514,43793,9,1,17,244,0,9,14,36,38
95515,122997,32,1,13,376,0,7,5,37,34
95516,202042,20,1,18,259,0,7,10,52,1
95517,119005,2,1,13,469,0,8,10,46,57
95518,266451,15,1,17,480,0,8,9,4,1
95519,118928,27,1,13,153,0,8,10,0,53
95520,94174,12,1,26,481,0,7,1,44,12
95521,163546,12,1,13,245,0,9,0,43,47
95522,46471,9,1,48,334,0,8,13,23,42
95523,44458,2,1,19,236,0,8,2,29,19
95524,37120,6,1,6,459,0,7,23,24,48
95525,18412,8,1,6,145,0,9,10,52,52
95526,105593,3,1,9,280,0,7,0,25,24
95527,13634,2,1,15,236,0,8,13,19,38
95528,106929,3,1,19,19,0,7,9,24,42
95529,44139,15,1,22,245,0,6,17,37,53
95530,28331,3,1,19,137,0,8,23,59,16
95531,18769,3,1,9,280,0,8,1,35,3
95532,4630,18,1,41,107,0,8,7,40,40
95533,363593,12,1,13,178,0,9,14,55,8
95534,40395,18,1,10,134,0,8,2,57,18
95535,92735,12,2,19,145,0,9,12,19,30
95536,81674,29,2,13,343,0,8,10,19,33
95537,49599,15,1,19,430,0,7,3,4,16
95538,4957,9,1,19,134,0,9,10,59,58
95539,186824,13,1,19,477,0,7,4,10,38
95540,70064,1,1,6,135,0,9,9,54,16
95541,47118,3,1,13,280,0,7,4,20,34
95542,40440,12,1,18,178,0,8,12,22,32
95543,94369,64,1,23,459,0,7,18,52,21
95544,98312,18,1,31,107,0,8,1,19,53
95545,286512,9,1,13,445,0,9,3,52,12
95546,280918,12,1,19,245,0,7,23,3,37
95547,88551,18,1,19,107,0,7,20,55,54
95548,43772,9,1,18,107,0,9,7,46,43
95549,99944,12,2,44,259,0,9,9,27,58
95550,207735,24,1,19,105,0,8,16,1,4
95551,15609,14,1,22,439,0,7,1,27,52
95552,31415,18,1,43,439,0,7,13,31,40
95553,111414,18,1,8,107,0,8,8,32,8
95554,150932,18,1,13,439,0,7,12,25,16
95555,53357,20,1,19,478,0,8,10,25,13
95556,98823,18,1,13,376,0,7,15,39,6
95557,117763,15,1,19,412,0,9,4,0,56
95558,116209,64,1,23,459,0,7,4,21,38
95559,24951,3,1,13,211,0,9,12,21,20
95560,93587,2,1,30,236,0,9,11,33,28
95561,44744,47,2,2,484,0,9,15,0,20
95562,52076,18,1,19,107,0,8,10,43,5
95563,74061,1,2,13,101,0,9,10,20,22
